,sofifa_id,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,release_clause_eur,team_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,best_pos
4366,201967,26,182,70,71,72,2800000,16000,1,1,3,4,1,3,3800000.0,25,87.0,59.0,64.0,74.0,44.0,55.0,68,62,49,67,64,75,66,33,59,70,86,88,90,64,73,63,43,71,48,53,54,42,69,64,31,65,42,46,42,14,12,16,9,15,4
4367,201991,28,187,73,71,72,2400000,1000,1,1,3,3,8,3,5300000.0,22,39.0,47.0,67.0,67.0,68.0,71.0,56,39,56,74,39,66,59,47,72,72,36,41,63,64,59,61,62,69,71,48,75,70,58,68,49,59,67,73,63,13,10,14,11,10,6
4368,202148,27,182,77,71,72,2700000,10000,1,1,2,3,8,3,5600000.0,3,71.0,66.0,69.0,72.0,65.0,70.0,63,66,51,72,63,72,70,76,68,74,70,72,67,69,74,70,56,77,70,68,63,70,58,70,54,68,71,63,54,14,9,14,14,7,6
4369,202395,27,182,74,71,72,2800000,17000,1,1,4,3,7,9,4800000.0,28,71.0,68.0,60.0,66.0,26.0,80.0,54,70,71,62,68,66,68,58,58,67,68,73,67,66,59,71,81,69,87,62,76,19,70,61,69,66,21,21,22,11,11,13,11,11,3
4370,202678,26,167,70,71,72,2400000,2000,1,1,3,3,2,6,3200000.0,27,75.0,48.0,61.0,66.0,70.0,80.0,70,48,53,63,30,64,59,38,60,68,76,75,63,57,86,50,92,85,79,55,71,72,43,57,43,60,68,74,72,6,8,7,15,8,1
4371,203624,29,182,76,71,72,2200000,1000,1,1,3,2,6,6,5100000.0,19,67.0,47.0,55.0,55.0,70.0,76.0,53,31,71,60,58,52,58,48,54,55,64,69,67,62,63,68,67,69,75,56,91,69,58,48,58,66,68,72,70,9,11,15,8,15,0
4372,204104,27,195,95,71,72,2800000,6000,1,1,3,3,2,6,3700000.0,25,60.0,71.0,48.0,62.0,29.0,78.0,27,74,76,57,40,63,68,40,37,65,68,54,56,72,40,76,73,75,90,70,52,34,74,56,65,52,34,11,11,6,7,8,15,16,3
4373,205363,26,189,81,71,72,2500000,3000,1,1,3,2,6,6,4100000.0,29,64.0,35.0,52.0,57.0,70.0,74.0,52,21,69,57,19,55,42,36,56,57,61,66,66,68,48,69,71,65,79,41,72,70,21,45,39,69,69,72,70,7,10,5,5,10,0
4374,205556,24,187,86,71,72,2500000,3000,0,1,2,2,8,6,4200000.0,29,62.0,32.0,53.0,59.0,69.0,76.0,58,25,65,64,37,56,48,26,61,64,63,62,59,62,64,44,80,65,85,30,68,68,46,31,44,63,68,70,70,8,9,11,15,10,0
4375,205594,27,189,77,71,72,2700000,6000,1,1,3,3,2,6,5800000.0,29,64.0,63.0,68.0,70.0,56.0,71.0,60,59,60,74,55,69,52,68,70,73,66,63,67,69,65,76,57,79,67,65,76,59,64,70,47,70,45,61,59,15,8,12,7,14,6
4376,205812,29,193,78,71,72,1900000,23000,1,1,2,1,8,3,3400000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,13,11,15,27,16,15,12,12,21,22,40,42,41,68,45,48,55,33,60,11,19,16,12,42,22,63,20,11,19,72,67,64,69,75,5
4377,205985,27,189,82,71,72,2800000,14000,1,1,3,3,2,6,4400000.0,28,47.0,68.0,63.0,66.0,32.0,79.0,46,71,78,74,68,65,48,35,59,72,36,56,62,71,42,71,51,78,86,58,71,20,74,72,72,70,35,25,20,11,16,11,12,8,3
4378,206104,27,190,80,71,72,2800000,14000,1,1,4,3,2,3,4600000.0,28,60.0,70.0,52.0,67.0,31.0,72.0,48,76,73,59,63,67,57,47,44,72,61,59,64,65,51,69,59,63,79,58,70,17,76,52,67,71,31,31,19,8,6,10,13,14,3
4379,207440,26,167,65,71,72,2800000,11000,1,1,3,3,8,6,4400000.0,26,90.0,64.0,67.0,74.0,36.0,52.0,62,60,43,71,69,74,67,62,68,69,88,91,87,58,92,67,68,75,48,66,27,50,63,64,67,51,36,28,23,9,11,10,12,10,7
4380,207872,26,182,81,71,72,2800000,8000,1,1,3,5,6,6,4200000.0,24,83.0,65.0,60.0,77.0,55.0,69.0,67,65,57,61,60,80,70,59,44,74,81,84,79,69,70,65,87,73,70,67,56,50,70,61,64,72,57,58,48,12,15,12,15,10,7
4381,208251,27,186,78,71,72,2800000,7000,1,1,3,3,2,3,0.0,28,72.0,70.0,57.0,70.0,38.0,74.0,56,70,67,64,73,69,58,43,40,71,72,72,72,71,64,72,80,64,75,67,80,28,71,60,64,77,54,24,19,7,8,13,10,14,3
4382,208335,26,182,74,71,72,2400000,14000,1,1,3,2,8,3,4500000.0,29,67.0,47.0,57.0,62.0,72.0,67.0,67,44,51,66,50,59,46,27,53,63,66,67,65,70,68,55,72,68,63,43,73,73,46,45,60,61,74,76,75,12,14,11,8,8,1
4383,209061,26,175,68,71,72,2800000,15000,1,1,4,3,2,3,3700000.0,26,90.0,63.0,63.0,74.0,28.0,62.0,63,65,43,66,59,74,68,52,52,70,91,90,88,68,79,68,58,80,47,58,78,27,70,65,42,68,32,21,24,13,11,14,10,8,4
4384,209063,27,185,77,71,72,2400000,7000,1,1,3,2,5,3,3700000.0,19,66.0,36.0,51.0,45.0,72.0,71.0,34,30,63,69,30,34,35,27,67,55,69,64,55,62,54,55,77,68,74,35,66,73,30,34,31,60,72,74,76,15,10,11,6,9,0
4385,209660,26,175,72,71,72,2400000,8000,1,1,2,3,8,6,3600000.0,18,81.0,43.0,59.0,66.0,66.0,78.0,69,33,58,68,24,65,39,35,58,65,85,78,71,64,72,47,78,88,75,62,73,67,55,47,55,70,65,69,66,15,13,16,11,13,1
4386,210303,27,182,79,71,72,2400000,5000,0,1,3,2,8,6,4100000.0,11,65.0,50.0,64.0,63.0,69.0,77.0,52,45,63,72,32,62,51,47,68,65,66,65,62,70,64,51,78,90,75,69,63,70,47,66,45,66,69,69,69,14,15,14,14,14,6
4387,210653,27,178,74,71,72,2400000,13000,1,1,3,2,8,6,4300000.0,9,54.0,42.0,53.0,64.0,69.0,76.0,40,41,66,64,35,62,24,42,60,67,53,54,64,64,57,49,87,76,78,43,70,67,27,52,31,58,67,73,72,8,16,14,8,11,0
4388,211448,28,189,87,71,72,0,0,1,1,3,2,8,6,0.0,0,60.0,32.0,57.0,50.0,70.0,77.0,51,26,71,64,25,42,33,39,62,62,57,62,45,66,42,49,59,67,87,29,70,71,30,57,45,72,70,71,66,15,13,11,10,9,0
4389,213064,26,180,77,71,72,2500000,5000,0,1,3,2,2,6,3900000.0,9,68.0,44.0,59.0,65.0,71.0,74.0,60,41,72,62,36,68,61,42,68,60,69,67,61,68,78,55,79,74,73,39,73,73,54,52,43,67,70,70,69,8,15,8,12,6,0
4390,213317,27,177,69,71,72,2400000,7000,0,1,3,3,8,6,3200000.0,8,83.0,38.0,65.0,69.0,69.0,64.0,69,26,60,68,23,68,66,68,62,67,87,80,75,67,76,46,68,68,62,47,64,70,68,57,55,63,66,72,71,14,6,12,9,7,1
4391,213763,28,177,67,71,72,2400000,6000,0,1,3,3,6,3,3700000.0,29,55.0,54.0,61.0,65.0,69.0,67.0,47,52,59,68,34,63,42,32,70,68,55,55,68,68,65,60,61,72,62,59,77,70,46,69,46,69,70,72,69,14,15,8,14,14,6
4392,214434,26,178,83,71,72,2800000,14000,1,1,3,3,8,9,0.0,29,90.0,67.0,62.0,73.0,28.0,59.0,76,63,53,60,64,75,65,33,58,70,92,89,76,66,76,77,62,65,66,70,33,19,66,59,54,58,30,25,24,15,12,16,12,14,7
4393,214777,27,182,80,71,72,2800000,10000,1,1,2,3,8,6,4400000.0,14,70.0,69.0,63.0,69.0,26.0,69.0,58,70,72,67,54,67,72,44,57,72,72,69,74,66,59,74,85,72,76,63,43,22,68,67,71,52,21,23,16,10,13,12,16,13,3
4394,215168,26,179,71,71,72,2800000,11000,1,1,3,3,0,3,4400000.0,15,81.0,64.0,60.0,72.0,27.0,64.0,61,68,78,59,58,72,48,36,65,71,78,83,72,72,70,72,64,75,71,46,31,14,74,68,66,63,25,21,22,11,11,16,7,7,7
4395,215183,27,191,83,71,72,2800000,8000,0,1,2,3,8,6,4200000.0,14,45.0,71.0,55.0,64.0,35.0,70.0,41,70,78,67,65,67,59,59,44,70,43,47,45,67,39,77,47,63,86,67,43,33,73,52,73,59,27,32,29,14,15,14,9,13,3
4396,215358,27,178,70,71,72,2700000,8000,1,1,3,3,0,6,0.0,20,81.0,61.0,66.0,69.0,66.0,76.0,59,58,64,73,55,66,62,40,66,70,76,85,76,74,72,71,79,91,68,61,77,71,66,70,49,65,62,68,66,8,16,11,7,10,6
4397,216706,27,174,75,71,72,2400000,9000,1,1,3,2,6,9,3800000.0,1,70.0,61.0,68.0,66.0,68.0,76.0,62,51,59,71,55,62,63,65,69,67,71,70,72,69,75,75,75,74,76,75,81,68,61,69,51,72,69,70,69,11,14,14,8,14,6
4398,220862,27,183,85,71,72,2800000,8000,1,1,2,3,0,6,0.0,28,72.0,68.0,52.0,65.0,38.0,85.0,53,72,78,63,61,65,55,35,25,67,69,75,61,66,62,73,85,84,83,58,92,28,67,57,62,62,38,32,34,15,7,14,13,14,3
4399,220938,26,170,70,71,72,2800000,7000,0,1,3,4,7,6,6100000.0,13,72.0,68.0,68.0,73.0,27.0,62.0,63,63,46,70,67,72,65,64,66,72,74,70,75,71,81,80,55,78,60,70,49,36,66,74,54,72,17,26,21,7,12,12,15,7,6
4400,221875,27,178,73,71,72,2700000,8000,1,1,3,3,8,3,3700000.0,20,56.0,62.0,68.0,64.0,62.0,68.0,50,59,58,74,47,62,62,66,73,65,52,60,64,67,73,67,61,90,61,67,62,65,65,72,64,60,59,65,60,9,7,9,12,11,6
4401,223458,26,179,75,71,72,2800000,1000,1,1,3,3,8,6,6300000.0,29,81.0,64.0,65.0,76.0,50.0,63.0,68,64,52,68,50,79,66,44,63,74,80,82,75,60,75,67,56,64,66,68,57,47,58,62,58,60,51,47,61,10,8,12,9,11,7
4402,224348,30,183,76,71,72,1800000,7000,1,1,3,1,8,6,2900000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,20,12,18,35,20,21,18,20,26,29,58,54,50,68,60,49,70,40,62,16,32,24,17,47,26,51,16,20,22,77,68,65,65,74,5
4403,224461,25,175,73,71,72,2800000,13000,1,1,3,3,8,6,0.0,29,78.0,60.0,66.0,74.0,38.0,59.0,66,54,46,64,48,78,65,52,65,69,79,78,76,66,72,62,61,65,59,77,53,28,68,74,51,60,39,40,38,9,10,12,15,13,7
4404,227230,27,166,60,71,72,2700000,5000,1,1,3,3,8,6,5900000.0,10,70.0,63.0,69.0,74.0,60.0,54.0,68,59,59,68,43,71,73,75,64,72,72,69,84,73,92,71,69,76,32,68,78,59,67,73,67,73,58,63,62,10,14,13,11,16,6
4405,227235,27,180,77,71,72,2700000,6000,1,1,4,3,0,6,4100000.0,29,72.0,65.0,68.0,68.0,62.0,76.0,59,63,48,74,48,66,58,63,68,69,69,75,72,68,71,72,69,87,72,68,75,67,68,71,55,73,62,66,54,8,9,14,15,15,6
4406,229469,26,163,58,71,72,2800000,18000,1,1,3,3,2,6,4900000.0,13,86.0,63.0,61.0,74.0,31.0,68.0,65,65,55,63,49,74,58,38,57,70,85,87,91,62,81,67,62,85,65,60,56,23,69,63,50,60,35,25,29,14,8,5,12,13,7
4407,232884,27,172,63,71,72,2800000,7000,1,1,4,3,2,3,3700000.0,14,72.0,70.0,68.0,74.0,47.0,57.0,68,73,65,73,67,74,66,50,66,72,70,73,78,68,77,68,63,70,56,65,41,38,73,68,65,68,52,46,35,6,13,9,15,6,3
4408,233647,27,192,86,71,72,2400000,4000,1,1,3,2,3,6,5200000.0,9,50.0,39.0,47.0,42.0,70.0,83.0,30,33,66,63,35,34,39,42,57,45,47,52,52,62,57,60,68,72,90,34,83,67,30,30,48,62,71,72,66,8,8,6,11,9,0
4409,234762,27,176,68,71,72,2400000,6000,1,1,3,3,2,6,3900000.0,18,77.0,41.0,59.0,66.0,66.0,77.0,69,28,58,62,36,65,58,49,59,64,78,76,74,64,73,56,66,92,73,52,71,63,59,47,44,63,62,73,72,7,10,8,13,15,1
4410,235226,27,181,75,71,72,2700000,14000,1,1,2,3,8,6,4600000.0,10,62.0,64.0,67.0,72.0,62.0,74.0,54,60,46,75,61,72,59,66,70,74,66,59,67,70,66,82,60,83,67,57,83,66,65,66,59,71,64,64,59,13,9,13,14,12,6
4411,235320,27,195,81,71,72,2800000,8000,1,1,2,2,6,3,4400000.0,29,72.0,70.0,52.0,64.0,48.0,74.0,44,73,78,59,58,63,49,41,53,65,68,76,73,64,52,69,64,72,78,66,68,42,71,52,68,67,49,47,30,12,11,9,7,14,3
4412,239116,27,176,73,71,72,2400000,13000,0,1,2,2,8,3,5100000.0,29,77.0,62.0,59.0,67.0,66.0,69.0,65,52,64,62,59,62,65,76,62,68,76,77,79,65,79,84,56,86,61,73,73,70,56,41,38,55,66,61,76,11,5,8,5,12,1
4413,240309,28,184,84,71,72,2400000,12000,0,1,3,3,8,6,3700000.0,22,67.0,57.0,70.0,66.0,70.0,69.0,70,47,64,72,51,65,61,56,71,68,61,71,67,69,57,73,62,52,77,67,74,74,62,69,48,74,70,70,69,14,14,10,14,14,6
4414,243000,26,178,65,71,72,2400000,7000,0,1,2,3,2,3,3400000.0,8,78.0,64.0,66.0,71.0,66.0,75.0,69,57,59,70,41,68,64,54,58,70,81,75,84,67,77,80,71,92,68,65,70,57,71,65,70,67,72,69,66,11,8,15,13,9,1
4415,247072,29,178,64,71,72,1900000,1000,1,1,3,1,8,6,4300000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,14,9,13,22,9,12,10,11,21,20,51,46,56,70,53,44,73,27,46,8,18,13,8,50,19,49,12,11,11,69,65,59,73,77,5
4416,247131,27,172,71,71,72,2400000,7000,0,1,3,2,2,6,3900000.0,29,76.0,59.0,62.0,64.0,68.0,74.0,69,57,59,64,50,64,65,49,56,59,75,77,72,64,80,73,66,88,70,55,69,70,62,56,51,69,65,72,69,15,6,8,12,5,1
4417,16097,40,178,83,71,71,240000,3000,1,1,4,1,8,6,360000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,24,17,13,39,12,16,20,24,39,37,45,46,52,65,55,52,64,31,60,15,31,11,17,56,35,51,20,12,13,71,69,69,70,73,5
4418,16254,40,191,88,71,71,240000,3000,1,3,3,1,8,6,348000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,16,13,12,33,12,13,14,14,32,29,49,39,38,66,50,54,69,26,74,15,34,17,13,57,33,54,18,12,14,72,72,72,71,68,5
4419,32740,38,188,78,71,71,240000,2000,1,1,2,1,8,9,300000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,17,11,9,28,7,12,15,20,29,24,25,29,19,66,37,50,67,21,72,11,33,28,14,48,15,63,13,8,13,65,75,67,77,66,5
4420,49161,38,183,81,71,71,475000,7000,0,1,2,2,6,3,713000.0,9,37.0,45.0,60.0,52.0,75.0,69.0,64,37,68,65,26,47,42,31,60,57,35,38,55,62,63,62,36,67,72,52,74,82,47,57,36,80,80,69,67,6,14,10,12,6,0
4421,49674,36,187,85,71,71,850000,8000,1,2,4,3,8,6,1200000.0,29,43.0,71.0,63.0,66.0,50.0,77.0,54,71,80,70,66,67,63,57,52,72,44,42,53,63,51,73,63,69,83,68,77,48,78,68,70,82,49,46,38,8,8,14,8,15,3
4422,49756,35,181,75,71,71,1000000,11000,1,1,3,3,8,3,1300000.0,22,48.0,70.0,72.0,67.0,61.0,70.0,70,67,52,72,67,66,72,73,71,68,45,51,70,67,71,72,66,77,65,72,73,66,69,73,82,67,63,62,53,14,8,8,10,6,6
4423,124337,35,186,81,71,71,725000,8000,1,1,3,2,3,6,1500000.0,19,32.0,37.0,56.0,55.0,72.0,64.0,57,22,73,65,21,57,28,42,63,58,32,32,33,72,40,62,62,32,76,44,73,72,35,45,62,61,72,74,65,10,13,13,16,13,0
4424,133249,35,186,86,71,71,1000000,8000,0,2,3,3,0,6,1700000.0,22,54.0,62.0,73.0,72.0,70.0,67.0,68,50,60,77,62,74,74,72,74,75,59,49,59,62,68,80,59,49,74,70,76,72,62,72,69,76,71,72,68,7,8,13,8,14,6
4425,135190,33,176,74,71,71,1400000,10000,0,1,3,3,8,6,2000000.0,1,53.0,70.0,73.0,70.0,52.0,63.0,68,66,46,75,69,67,81,71,69,73,58,48,70,71,73,75,68,69,62,72,58,58,66,76,80,75,50,54,50,14,9,12,12,9,6
4426,138798,37,185,77,71,71,240000,7000,1,2,2,1,8,6,336000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,12,13,13,12,12,11,13,12,29,35,31,37,38,67,55,56,68,43,71,11,45,17,11,49,12,43,20,13,14,69,71,74,70,71,5
4427,139274,36,191,89,71,71,475000,2000,0,2,3,2,5,6,760000.0,9,32.0,27.0,39.0,52.0,71.0,71.0,20,14,71,54,28,54,24,27,54,58,33,32,30,66,34,47,73,34,89,32,70,78,20,25,46,75,63,73,70,10,9,5,12,12,0
4428,139727,32,181,80,71,71,1400000,10000,1,1,3,1,8,9,2200000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,15,15,13,37,12,15,13,19,37,34,32,36,44,63,47,59,56,24,73,13,26,26,14,56,26,66,23,10,17,69,71,78,70,71,5
4429,139799,38,186,80,71,71,850000,7000,1,1,3,3,8,6,1300000.0,28,35.0,74.0,62.0,64.0,44.0,72.0,52,73,80,63,66,65,64,62,62,67,38,32,52,69,51,79,90,30,90,72,75,44,75,69,75,74,40,39,37,13,11,13,7,15,3
4430,140498,34,190,83,71,71,1000000,9000,1,1,3,1,8,6,2000000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,11,19,14,21,15,14,19,14,29,21,48,50,33,70,41,50,63,34,63,12,41,24,13,42,11,67,13,14,13,70,69,66,72,71,5
4431,142720,37,172,69,71,71,425000,7000,1,1,3,4,8,6,638000.0,8,59.0,45.0,61.0,75.0,75.0,67.0,58,33,54,67,56,76,53,47,64,77,64,54,70,68,68,65,73,68,65,48,68,66,42,59,61,71,78,82,79,16,16,16,8,8,1
4432,142822,35,184,83,71,71,1000000,7000,1,2,3,3,6,6,1500000.0,29,62.0,61.0,71.0,69.0,66.0,73.0,73,55,56,72,53,69,54,52,71,72,51,71,65,72,46,73,49,69,82,66,59,65,66,75,57,80,69,67,65,6,9,16,10,10,6
4433,143809,27,180,69,71,71,2500000,24000,1,1,3,3,1,6,4800000.0,22,73.0,72.0,68.0,73.0,37.0,64.0,65,69,64,69,74,72,78,72,66,72,74,72,76,69,78,77,74,67,64,72,59,32,72,67,75,65,39,35,17,14,10,12,16,6,3
4434,144200,28,179,69,71,71,2000000,5000,0,1,3,3,8,3,2500000.0,29,80.0,66.0,71.0,71.0,66.0,67.0,75,60,55,70,72,70,76,75,67,70,79,81,75,69,74,74,63,78,65,68,60,64,67,68,63,65,65,70,69,10,7,6,6,12,1
4435,145889,33,175,64,71,71,1100000,5000,1,1,3,3,8,3,1700000.0,18,69.0,45.0,65.0,68.0,70.0,68.0,76,43,64,71,36,65,40,42,67,69,68,69,71,65,80,59,81,69,65,36,69,72,48,55,44,64,66,73,74,11,12,16,10,14,1
4436,145996,36,176,73,71,71,500000,4000,1,1,3,3,6,6,775000.0,11,55.0,57.0,64.0,60.0,68.0,78.0,58,49,59,71,42,52,42,50,70,72,52,57,58,63,66,69,77,76,80,65,75,72,69,62,53,75,69,69,64,8,15,10,7,16,6
4437,146487,34,178,74,71,71,1200000,6000,1,1,3,3,8,6,1900000.0,20,63.0,70.0,74.0,71.0,53.0,63.0,78,63,42,71,70,71,83,80,73,73,64,62,70,64,64,82,32,71,65,75,55,57,67,73,73,69,53,58,45,14,7,12,12,15,7
4438,149587,35,180,80,71,71,725000,2000,1,1,2,2,3,6,1100000.0,19,60.0,43.0,53.0,49.0,72.0,69.0,36,36,74,64,46,36,44,44,60,61,60,60,57,66,69,55,73,68,70,42,69,72,50,52,60,70,72,71,71,8,10,9,8,10,0
4439,150415,35,180,75,71,71,725000,5000,1,1,3,2,5,6,1100000.0,19,51.0,56.0,64.0,65.0,70.0,70.0,64,50,65,67,53,62,56,48,68,65,54,49,72,69,68,68,88,59,74,55,69,68,57,62,63,72,72,71,69,6,11,10,6,14,0
4440,150594,34,184,84,71,71,1200000,11000,1,1,3,2,7,6,1900000.0,29,47.0,74.0,50.0,59.0,24.0,63.0,39,77,75,63,76,53,61,36,32,64,55,40,64,73,59,70,58,53,75,68,46,24,81,54,68,78,16,17,15,8,9,8,15,7,3
4441,152567,33,180,68,71,71,1200000,25000,1,1,2,2,6,6,2300000.0,29,64.0,64.0,64.0,62.0,71.0,76.0,60,56,62,71,62,59,55,51,64,63,62,65,68,68,74,85,74,68,79,68,80,74,54,62,47,65,75,70,68,22,22,28,24,23,6
4442,155429,33,189,80,71,71,1100000,8000,1,1,3,2,6,6,1600000.0,9,51.0,45.0,52.0,43.0,69.0,82.0,35,34,71,62,38,32,36,38,63,52,51,51,58,57,50,57,70,70,89,62,82,64,43,52,44,64,63,75,72,11,6,13,8,16,0
4443,156221,35,187,81,71,71,725000,10000,1,2,3,2,6,6,1500000.0,9,55.0,67.0,64.0,66.0,68.0,76.0,62,60,69,62,53,66,66,67,64,66,60,51,65,77,63,80,67,64,80,72,84,66,67,69,68,56,68,69,64,8,13,16,12,8,0
4444,156437,34,191,84,71,71,1000000,15000,1,1,3,1,8,6,1800000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,23,10,30,30,18,25,13,22,22,30,38,36,33,66,34,50,67,40,79,17,38,15,12,45,25,67,17,22,13,72,67,66,70,72,5
4445,156975,34,191,92,71,71,875000,6000,0,1,2,2,6,9,1500000.0,9,34.0,35.0,39.0,44.0,72.0,79.0,24,32,79,45,30,44,27,28,51,46,30,37,35,64,35,50,78,67,87,26,76,71,39,41,33,56,69,73,69,10,8,15,11,6,0
4446,157503,31,185,74,71,71,1800000,18000,1,3,3,3,8,6,2600000.0,29,64.0,55.0,66.0,68.0,70.0,67.0,57,53,68,73,52,68,57,41,69,70,68,61,65,69,59,68,71,44,73,42,82,72,62,67,66,75,70,71,69,8,12,15,11,12,6
4447,157703,33,189,85,71,71,1100000,14000,1,1,4,2,8,3,2000000.0,9,51.0,47.0,60.0,55.0,71.0,66.0,47,40,69,65,55,50,69,72,60,61,49,53,53,73,59,65,71,49,74,40,68,70,40,57,59,65,73,71,70,12,14,12,13,6,0
4448,158540,39,181,82,71,71,240000,1000,1,1,3,1,8,6,324000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,10,9,12,27,10,11,10,14,11,14,23,25,29,71,48,47,59,37,71,9,44,12,11,38,20,62,14,11,10,72,69,62,69,73,5
4449,158657,33,197,92,71,71,1300000,12000,1,1,3,1,8,6,2200000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,14,13,15,23,11,14,15,14,33,21,45,49,45,68,40,50,63,38,69,14,39,25,15,22,16,51,12,14,15,72,69,67,70,71,5
4450,160766,32,183,77,71,71,1900000,33000,1,3,4,3,7,3,3200000.0,29,68.0,69.0,68.0,78.0,35.0,52.0,63,68,58,74,72,84,79,73,57,77,67,68,66,66,69,68,69,35,61,70,48,34,68,68,81,65,47,20,20,3,7,3,7,3,3
4451,161636,34,180,78,71,71,900000,10000,1,1,3,2,8,9,1400000.0,1,32.0,60.0,73.0,65.0,65.0,70.0,62,55,61,78,42,62,63,67,77,74,34,31,51,71,57,73,31,33,88,57,82,70,64,77,85,74,67,63,57,12,10,14,16,14,6
4452,161703,35,176,78,71,71,1000000,7000,0,1,4,3,8,6,1400000.0,22,44.0,68.0,71.0,69.0,61.0,78.0,68,64,57,71,53,68,82,78,69,71,49,40,60,77,70,80,77,71,76,70,90,65,65,73,70,83,58,65,49,15,15,9,6,16,6
4453,162328,35,188,88,71,71,650000,6000,1,1,4,1,8,6,975000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,15,12,13,40,18,11,18,14,36,30,46,40,42,68,36,59,65,30,70,16,29,13,15,59,28,57,11,16,18,72,69,79,69,70,5
4454,162926,34,185,70,71,71,1200000,18000,1,1,3,3,8,3,2200000.0,11,53.0,68.0,74.0,67.0,61.0,62.0,77,62,52,70,60,65,78,77,76,72,54,53,62,66,60,79,49,64,65,73,55,63,65,77,75,68,66,65,43,8,8,7,9,6,6
4455,163156,32,188,87,71,71,1500000,17000,1,1,3,2,2,6,2900000.0,19,58.0,31.0,59.0,62.0,71.0,74.0,52,28,73,70,23,66,33,30,65,60,62,54,47,68,59,51,72,75,76,12,68,69,50,58,38,70,72,69,71,13,15,11,13,11,0
4456,163186,35,186,81,71,71,750000,5000,1,2,3,3,0,6,1400000.0,11,57.0,67.0,67.0,67.0,69.0,75.0,60,65,72,69,68,66,67,65,68,71,56,58,60,71,54,70,78,70,77,66,75,72,74,70,69,77,69,67,68,9,14,15,12,10,6
4457,163340,33,183,87,71,71,1500000,16000,1,2,3,2,8,6,2800000.0,29,40.0,72.0,61.0,64.0,48.0,75.0,58,74,76,64,64,62,57,41,61,71,38,41,57,72,55,75,74,55,84,68,76,45,74,64,72,74,48,43,41,11,8,14,13,7,3
4458,164478,33,188,79,71,71,1500000,7000,1,2,3,3,8,3,1900000.0,14,69.0,69.0,65.0,72.0,42.0,69.0,67,72,68,67,69,73,69,68,59,72,66,71,75,71,56,67,68,62,74,66,65,48,70,60,66,62,35,40,33,7,10,12,11,13,3
4459,164853,34,188,90,71,71,1000000,16000,1,1,2,1,8,9,2000000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,19,18,18,28,19,19,27,21,25,27,44,46,50,71,42,58,72,38,70,14,44,22,16,63,41,61,27,11,18,71,67,77,70,69,5
4460,165449,32,183,81,71,71,1600000,5000,1,1,3,2,6,6,2700000.0,3,55.0,46.0,64.0,61.0,70.0,79.0,56,37,68,70,53,54,46,57,71,69,67,46,74,62,63,63,76,79,78,48,80,71,58,62,40,74,70,70,66,14,14,6,15,11,6
4461,165517,33,177,76,71,71,1400000,10000,1,3,3,3,8,6,2100000.0,29,52.0,54.0,75.0,70.0,59.0,62.0,71,47,49,77,53,71,83,65,71,73,49,55,63,71,49,65,51,55,64,53,67,61,57,77,69,81,57,63,61,7,10,12,8,12,6
4462,167524,31,180,78,71,71,1700000,35000,0,1,2,3,6,6,2700000.0,9,73.0,46.0,61.0,65.0,69.0,83.0,64,34,68,65,55,64,71,51,61,65,73,73,72,72,57,62,75,82,83,50,85,72,54,50,63,69,65,72,71,9,16,10,10,13,1
4463,167706,31,193,84,71,71,2100000,6000,1,2,3,3,7,6,2800000.0,29,63.0,71.0,66.0,66.0,43.0,71.0,61,72,76,68,68,68,68,45,67,68,64,62,56,68,48,74,69,53,81,66,67,31,67,70,84,72,52,36,28,15,7,7,8,15,3
4464,168317,34,189,85,71,71,1200000,7000,1,1,2,3,8,6,1600000.0,25,55.0,68.0,65.0,67.0,45.0,76.0,55,69,69,68,74,68,63,58,61,74,56,55,52,70,45,70,48,62,90,60,63,49,78,73,65,76,55,34,20,16,10,14,6,11,3
